datetime,timestamp_desc,source,source_long,message,parser,display_name,tag
2020-07-10T12:31:21.285000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41271038349595 Latitude: 31.176705916425725 Height: 0m Distance: 0.06109160929918289m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:21.388000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41271038125862 Latitude: 31.176705939483476 Height: 0m Distance: 0.06366433203220367m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:21.491000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41271037697553 Latitude: 31.176705975053935 Height: 0m Distance: 0.067640520632267m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:21.595000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.4127103754235 Latitude: 31.176706013346184 Height: 0m Distance: 0.07190098613500595m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:21.697000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.4127103724934 Latitude: 31.176706064209714 Height: 0m Distance: 0.07756362110376358m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:21.801000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41271037196145 Latitude: 31.176706112409114 Height: 0m Distance: 0.08292338997125626m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:21.904000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41271039651988 Latitude: 31.176706171957036 Height: 0m Distance: 0.08994492888450623m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:22.109000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41271045719938 Latitude: 31.176706288591998 Height: 0m Distance: 0.10415008664131165m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:22.700000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41271042750923 Latitude: 31.176706225883773 Height: 0m Distance: 0.09662687033414841m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:22.211000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41271047692774 Latitude: 31.176706344235317 Height: 0m Distance: 0.11061574518680573m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:22.314000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41271059291347 Latitude: 31.17670640615802 Height: 0m Distance: 0.12362217903137207m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:22.417000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41271072255458 Latitude: 31.176706462687825 Height: 0m Distance: 0.13746510446071625m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:22.519000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41271092244995 Latitude: 31.176706524581316 Height: 0m Distance: 0.15768928825855255m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:22.622000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.4127110927415 Latitude: 31.17670658164963 Height: 0m Distance: 0.1750885248184204m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:22.726000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41271130176695 Latitude: 31.176706625745346 Height: 0m Distance: 0.19556985795497894m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:22.833000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41271148680408 Latitude: 31.176706672960044 Height: 0m Distance: 0.21393966674804688m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:22.935000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41271172652475 Latitude: 31.176706749906465 Height: 0m Distance: 0.23829779028892517m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:23.141000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.412712212443 Latitude: 31.176706912538254 Height: 0m Distance: 0.2881726026535034m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:23.370000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41271196927565 Latitude: 31.17670685451028 Height: 0m Distance: 0.2641557455062866m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:23.242000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41271239873961 Latitude: 31.17670695450366 Height: 1m Distance: 0.30650004744529724m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:23.346000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41271257744002 Latitude: 31.176706951250846 Height: 2m Distance: 0.32350465655326843m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:23.449000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.4127127200866 Latitude: 31.176706978500615 Height: 3m Distance: 0.3374095857143402m Speed: 0.10000000149011612m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:23.552000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41271271497148 Latitude: 31.176707143683867 Height: 5m Distance: 0.3557835817337036m Speed: 0.10000000149011612m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:23.654000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41271271497148 Latitude: 31.176707143683867 Height: 5m Distance: 0.3557835817337036m Speed: 0.10000000149011612m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:23.758000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41271264298716 Latitude: 31.17670735506526 Height: 6m Distance: 0.3802654445171356m Speed: 0.10000000149011612m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:23.861000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.4127124084295 Latitude: 31.176707815741484 Height: 12m Distance: 0.43617305159568787m Speed: 0.10000000149011612m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:23.964000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.4127122472702 Latitude: 31.17670788638359 Height: 15m Distance: 0.4534001052379608m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:24.170000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41271201353302 Latitude: 31.176707559598643 Height: 26m Distance: 0.5026132464408875m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:24.670000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41271203587823 Latitude: 31.176707735652368 Height: 22m Distance: 0.48292189836502075m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:24.273000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41271164415525 Latitude: 31.176707384635364 Height: 30m Distance: 0.5427802205085754m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:24.375000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41271124269362 Latitude: 31.176707250153978 Height: 34m Distance: 0.5837965607643127m Speed: 0.10000000149011612m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:24.477000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41271080606839 Latitude: 31.17670720271598 Height: 38m Distance: 0.6256687045097351m Speed: 0.10000000149011612m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:24.580000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41271055594753 Latitude: 31.176707185905148 Height: 42m Distance: 0.6495373845100403m Speed: 0.10000000149011612m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:24.685000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41271026201677 Latitude: 31.17670726322672 Height: 46m Distance: 0.6787925958633423m Speed: 0.10000000149011612m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:24.787000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.4127101225146 Latitude: 31.17670729087424 Height: 51m Distance: 0.6924156546592712m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:24.891000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41271018228042 Latitude: 31.17670730776833 Height: 54m Distance: 0.6984037756919861m Speed: 0.3162277936935425m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:24.993000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41271067010273 Latitude: 31.1767071968776 Height: 58m Distance: 0.7464231252670288m Speed: 0.7280109524726868m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:25.199000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41271185300079 Latitude: 31.176706904456083 Height: 62m Distance: 0.8635621666908264m Speed: 1.140175461769104m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:25.970000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41271185300079 Latitude: 31.176706904456083 Height: 62m Distance: 0.8635621666908264m Speed: 1.140175461769104m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:25.302000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41271350159782 Latitude: 31.176706462221073 Height: 66m Distance: 1.0279306173324585m Speed: 1.4560219049453735m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:25.405000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.4127156666037 Latitude: 31.176705927298592 Height: 70m Distance: 1.2423162460327148m Speed: 1.8681542873382568m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:25.508000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.4127211002042 Latitude: 31.17670481165334 Height: 78m Distance: 1.774275779724121m Speed: 2.5709919929504395m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:25.611000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.4127211002042 Latitude: 31.17670481165334 Height: 78m Distance: 1.774275779724121m Speed: 2.5709919929504395m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:25.714000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41272428243447 Latitude: 31.176704272473394 Height: 82m Distance: 2.0828986167907715m Speed: 2.886173963546753m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:25.819000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41272776718613 Latitude: 31.176703844524724 Height: 87m Distance: 2.4178202152252197m Speed: 3.0805842876434326m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:25.921000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41273132862764 Latitude: 31.17670335719678 Height: 91m Distance: 2.7609457969665527m Speed: 3.275667905807495m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:26.290000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.412734964354 Latitude: 31.176703029246884 Height: 95m Distance: 3.1087496280670166m Speed: 3.3734254837036133m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:26.134000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41273863877353 Latitude: 31.176702610534647 Height: 99m Distance: 3.46140456199646m Speed: 3.471311092376709m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:26.236000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41274209881972 Latitude: 31.17670241757645 Height: 103m Distance: 3.791276693344116m Speed: 3.5693135261535645m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:26.339000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.4127456163562 Latitude: 31.17670214771356 Height: 107m Distance: 4.127262115478516m Speed: 3.667424201965332m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:26.442000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41274919169344 Latitude: 31.176701973618037 Height: 111m Distance: 4.467954158782959m Speed: 3.765634059906006m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:26.545000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41275303156978 Latitude: 31.176701634472387 Height: 115m Distance: 4.835204124450684m Speed: 3.96232271194458m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:26.647000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41275721262318 Latitude: 31.176701259604986 Height: 118m Distance: 5.235149383544922m Speed: 4.159326553344727m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:26.750000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41275721262318 Latitude: 31.176701259604986 Height: 118m Distance: 5.235149383544922m Speed: 4.159326553344727m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:26.853000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41276165257581 Latitude: 31.176700730496254 Height: 122m Distance: 5.661624431610107m Speed: 4.373785495758057m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:26.958000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41277119478386 Latitude: 31.176699148058653 Height: 130m Distance: 6.586392879486084m Speed: 4.687216758728027m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:27.610000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41278082356536 Latitude: 31.1766969660011 Height: 137m Distance: 7.534021854400635m Speed: 5.000999927520752m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:27.163000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41278082356536 Latitude: 31.1766969660011 Height: 137m Distance: 7.534021854400635m Speed: 5.000999927520752m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:27.267000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41278610284775 Latitude: 31.176695571786787 Height: 140m Distance: 8.059651374816895m Speed: 5.19711446762085m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:27.370000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41279147625349 Latitude: 31.176694222991404 Height: 143m Distance: 8.592400550842285m Speed: 5.412947654724121m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:27.473000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41279716123745 Latitude: 31.176692644503998 Height: 147m Distance: 9.161012649536133m Speed: 5.510898590087891m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:27.576000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41280290206461 Latitude: 31.17669116435751 Height: 150m Distance: 9.731430053710938m Speed: 5.707013130187988m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:27.678000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41280900101599 Latitude: 31.176689496602876 Height: 154m Distance: 10.340572357177734m Speed: 5.903388977050781m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:27.783000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41280900101599 Latitude: 31.176689496602876 Height: 154m Distance: 10.340572357177734m Speed: 5.903388977050781m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:27.887000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41282169361698 Latitude: 31.176686273309684 Height: 161m Distance: 11.600160598754883m Speed: 6.315061569213867m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:27.990000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41282169361698 Latitude: 31.176686273309684 Height: 161m Distance: 11.600160598754883m Speed: 6.315061569213867m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:28.910000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.4128424055356 Latitude: 31.176681694771656 Height: 172m Distance: 13.635416984558105m Speed: 6.824954509735107m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:28.193000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.4128424055356 Latitude: 31.176681694771656 Height: 172m Distance: 13.635416984558105m Speed: 6.824954509735107m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:28.295000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41285002788308 Latitude: 31.1766802341095 Height: 176m Distance: 14.3785400390625m Speed: 7.021396160125732m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:28.397000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41285776077542 Latitude: 31.176678745641663 Height: 180m Distance: 15.132601737976074m Speed: 7.531268119812012m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
2020-07-10T12:31:28.499000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: 121.41286665195545 Latitude: 31.176677248876906 Height: 184m Distance: 15.994688034057617m Speed: 8.158431053161621m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2020-07-10_[20-31-19].txt,-
