datetime,timestamp_desc,source,source_long,message,parser,display_name,tag
2017-08-29T18:05:30.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.2163987518774 Latitude: 39.96120011461064 Height: 0m Distance: 1.1862540245056152m Speed: 0.22360680997371674m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:30.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639907577269 Latitude: 39.96119997021651 Height: 0m Distance: 1.2164592742919922m Speed: 0.1414213627576828m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:31.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639692142982 Latitude: 39.96120007069802 Height: 4m Distance: 0.19123788177967072m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:31.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639700467922 Latitude: 39.96120001605884 Height: 4m Distance: 0.18374934792518616m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:31.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639709484243 Latitude: 39.96119995228408 Height: 4m Distance: 0.17583349347114563m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:31.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.2163971573252 Latitude: 39.96119988135232 Height: 5m Distance: 0.17583349347114563m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:31.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639721099342 Latitude: 39.96119984465534 Height: 6m Distance: 0.17058593034744263m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:31.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639724773704 Latitude: 39.9611998414245 Height: 6m Distance: 0.17058593034744263m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:31.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639738099415 Latitude: 39.961199867442154 Height: 7m Distance: 0.15797045826911926m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:31.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639744809127 Latitude: 39.961199887792816 Height: 8m Distance: 0.14573244750499725m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:32.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639750269938 Latitude: 39.96119988950757 Height: 8m Distance: 0.14106279611587524m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:32.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639754724644 Latitude: 39.96119989676717 Height: 9m Distance: 0.14106279611587524m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:32.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639758172758 Latitude: 39.961200162998225 Height: 13m Distance: 0.12784124910831451m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:32.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639759281442 Latitude: 39.9611998932367 Height: 9m Distance: 0.13335341215133667m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:32.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639764688832 Latitude: 39.96119992972362 Height: 10m Distance: 0.13335341215133667m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:32.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639771348616 Latitude: 39.96119999966366 Height: 10m Distance: 0.12317673116922379m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:32.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639773568148 Latitude: 39.96120013623312 Height: 12m Distance: 0.12020140886306763m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:32.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639774990994 Latitude: 39.96120006403117 Height: 11m Distance: 0.12071166187524796m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:32.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639776340521 Latitude: 39.961200105146126 Height: 11m Distance: 0.12071166187524796m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:33.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639690480758 Latitude: 39.96120025403476 Height: 18m Distance: 0.1934894621372223m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:33.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.2163969235694 Latitude: 39.96120024186051 Height: 17m Distance: 0.18901537358760834m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:33.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639697023019 Latitude: 39.96120021297192 Height: 17m Distance: 0.1817866563796997m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:33.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639704719144 Latitude: 39.96120017016501 Height: 16m Distance: 0.1817866563796997m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:33.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639713009797 Latitude: 39.96120015883592 Height: 16m Distance: 0.16227403283119202m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:33.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639728041445 Latitude: 39.96120018009363 Height: 15m Distance: 0.155771866440773m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:33.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639728041445 Latitude: 39.96120018009363 Height: 15m Distance: 0.16227403283119202m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:33.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639735481504 Latitude: 39.961200167448766 Height: 14m Distance: 0.14627499878406525m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:33.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639746733979 Latitude: 39.96120016618835 Height: 14m Distance: 0.14627499878406525m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:34.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639681707026 Latitude: 39.9612000342567 Height: 21m Distance: 0.1999678611755371m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:34.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639681827901 Latitude: 39.961200063720135 Height: 20m Distance: 0.19848747551441193m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:34.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639683173515 Latitude: 39.96119998838994 Height: 21m Distance: 0.19986292719841003m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:34.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.2163968361833 Latitude: 39.96119993565116 Height: 22m Distance: 0.19986292719841003m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:34.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639684000577 Latitude: 39.96120010373264 Height: 20m Distance: 0.19848747551441193m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:34.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639685689055 Latitude: 39.96119989111647 Height: 22m Distance: 0.1962127387523651m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:34.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639686675468 Latitude: 39.96119986270501 Height: 23m Distance: 0.19547343254089355m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:34.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639688968321 Latitude: 39.96120014206783 Height: 19m Distance: 0.19415594637393951m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:34.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639690552684 Latitude: 39.96120019450373 Height: 19m Distance: 0.19476968050003052m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:35.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639684922886 Latitude: 39.96119978616 Height: 24m Distance: 0.19679999351501465m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:35.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639685009615 Latitude: 39.961199778778266 Height: 25m Distance: 0.19749635457992554m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:35.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639687120143 Latitude: 39.96119983188182 Height: 23m Distance: 0.19526362419128418m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:35.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639687606017 Latitude: 39.961199761946666 Height: 25m Distance: 0.1974925845861435m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:35.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639688509471 Latitude: 39.96119972708982 Height: 27m Distance: 0.19164982438087463m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:35.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639690839194 Latitude: 39.961199735572386 Height: 26m Distance: 0.19545713067054749m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:35.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639691738599 Latitude: 39.961199719038795 Height: 27m Distance: 0.19164982438087463m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:36.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639667160413 Latitude: 39.961199739413885 Height: 33m Distance: 0.20682114362716675m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:36.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639674024169 Latitude: 39.96119978130072 Height: 32m Distance: 0.20682114362716675m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:36.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.2163967814104 Latitude: 39.96119978045882 Height: 31m Distance: 0.20082004368305206m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:36.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639680926262 Latitude: 39.96119977387828 Height: 31m Distance: 0.20082004368305206m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:36.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.2163968128721 Latitude: 39.961199762961186 Height: 30m Distance: 0.19999223947525024m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:36.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639682090459 Latitude: 39.96119977723124 Height: 30m Distance: 0.19888836145401m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:36.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639682112176 Latitude: 39.96119976091423 Height: 28m Distance: 0.1986413300037384m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:36.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639682972895 Latitude: 39.96119979654947 Height: 29m Distance: 0.200140118598938m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:36.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639683115697 Latitude: 39.9611998030893 Height: 29m Distance: 0.19906461238861084m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:37.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.2163964660825 Latitude: 39.96119956444247 Height: 38m Distance: 0.23319387435913086m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:37.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639646621726 Latitude: 39.961199554916064 Height: 37m Distance: 0.2301620990037918m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:37.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639650249652 Latitude: 39.96119956292313 Height: 36m Distance: 0.22816845774650574m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:37.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639651966271 Latitude: 39.96119959148929 Height: 36m Distance: 0.22816845774650574m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:37.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.216396528559 Latitude: 39.961199628323065 Height: 35m Distance: 0.22676992416381836m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:37.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639654036717 Latitude: 39.961199659437746 Height: 35m Distance: 0.21979503333568573m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:37.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639659879077 Latitude: 39.961199696927785 Height: 34m Distance: 0.21979503333568573m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:37.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.2163966361761 Latitude: 39.961199713414146 Height: 33m Distance: 0.21308884024620056m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:38.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639627527465 Latitude: 39.96119944962577 Height: 43m Distance: 0.24965181946754456m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:38.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639629873667 Latitude: 39.96119945233224 Height: 42m Distance: 0.24965181946754456m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
2017-08-29T18:05:38.000000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21639631486381 Latitude: 39.961199475868135 Height: 42m Distance: 0.24775579571723938m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Kuliah/Coba-TA/DJIFlightRecord_2017-08-29_[12-05-27].txt,-
